term,tag
analyzable,JJ
anti-intellectualism,NN
anders,NP
announcement,NN
antietam,NP
anti-intellectual,JJ
anti-aircraft,JJ
anti-kennedy,JJ
analyst's,NN$
anchovy,NN
antiseptic,NN
antiredeposition,NN
anti-liquor,JJ
anglophobia,NN
annually,RB
anarchic,JJ
antique,NN
anions,NNS
anodes,NNS
anti-american,JJ
anciently,RB
anti-trust,JJ
anti-castro,JJ
anguished,VBN
anti-semitism,NN
anabel,NP
anne,NP
anna,NP
anglo-american,JJ
anecdotes,NNS
analysed,VBN
anti-communists,NNS
anatomicals,NNS
anagram,NN
anhemolyticus,NP
anatomy,NN
anything,PN
anchorage,NN
anzilotti,NP
anomalous,JJ
angeles,NP-TL
antibody,NN
anterior,JJ
annoyances,NNS
antidote,NN
anti-nazi,JJ
anti-newtonian,JJ
annoys,VBZ
animosity,NN
animal's,NN$
anorexia,NN
annoyance,NN
anise,NN
anderson,NP
anti-freeze,NN
analyze,VB
anionics,NNS
antiquated,JJ
analyst,NN
anteriors,NNS
annihilate,VB
anemated,VBN
anti-infective,JJ
ancestral,JJ
announcer's,NN$
anew,RB
andean,JJ
an,AT
anti-semite,NN
ancel,NP
annoying,JJ
anaerobic,JJ
angelica,NN
ancestors,NNS
analyticity,NN
anthology,NN-TL
animal-like,JJ
angelico,NP
answerable,JJ
announcements,NNS
annex,VB
anylabel,NP
antiquities,NNS
and/or,CC
antares,NP
antinomians,NPS
annee,FW-NN-TL
antecedent,NN
anacondas,NNS
aquam,FW-NN
aquisition,NN
aqueous,JJ
aquacutie,NP
aqua-lung,NN
aquinas,NP
aqueducts,NNS
aquidneck,NP
appease,VB
appliques,NNS
appropriating,VBG
appetite,NN
apportionments,NNS
appeasement,NN
apartment,NN
appearin',VBG
apex,NN
appended,VBN
appreciated,VBD
appellant,FW-VBG
aplomb,NN
appalled,VBN
applicants,NNS
apogee,NN
appleton,NP
apron,NN
applauding,VBG
appointment,NN
appraised,VBN
apostates,NNS
appropriateness,NN
appropriation,NN
appoints,VBZ
appendixes,NNS-TL
applejack,NN
apart,RB
appearing,VBG
appreciatively,RB
apportion,VB
apartheid,FW-NN
apergillus,NP
applicable,JJ
apaches,NPS
appalachians,NPS
apologia,NP
apologie,NN-TL
approaching,VBG
apple-tree,NN
applicability,NN
aparicio,NP
apartments,NNS
appliance,NN
apparency,NN
apotheosis,NN
approximation,NN
apothecary,NN
apologies,NNS
approximated,VBN
appreciating,VBG
appareled,VBN
aptly,RB
aptitudes,NNS
appear,VB
apparatus,NN
app.,NNS-TL
apalachicola,NP
apostolic,JJ
appreciative,JJ
apologized,VBD
apparition,NN
appeal,VB
appraisers,NNS
approves,VBZ
apathetic,JJ
apocalyptic,JJ-TL
approached,VBN
apologist,NN
apologetically,RB
apologetic,JJ
applies,VBZ
appetites,NNS
appointments,NNS
apache,NPS
approval,NN
appears,VBZ
apportionment,NN
aphrodite,NP
appropriations,NNS
appendages,NNS
approaches,NNS
april,NP
approach,VB
appreciations,NNS
apartment-building,JJ
apocalypse,NN-TL
approve,VB
appropriately,RB
appeals,NNS
apple,NN
applause-happy,JJ
appeared,VBD
app,NP
apt,JJ
appleby,NP
appropriate,JJ
appliances,NNS
apologize,VB
apply,VB
apprehended,VBN
aperture,NN
apollinaire,NP
aptitude,NN
apses,NNS
appeasing,VBG
apostle,NN
approximate,JJ
approximately,QL
appaloosas,NPS
april-june,NP
appalachian,NP-TL
appestat,NN
appointing,VBG
appointees,NNS
apprentices,NNS
approvingly,RB
appreciates,VBZ
apparent,JJ
appian,NP-TL
approving,VBG
apprenticed,VBN
appreciation,NN
apprehensions,NNS
appendix,NN-TL
apollo,NP
appointee,NN
appointed,VBN
apprentice,NN
applied,VBN
apollo's,NP$
applying,VBG
apology,NN-TL
apollonian,JJ
apprehension,NN
apricot,NN
approximations,NNS
appearance,NN
aptness,NN
ape,NN
apostles,NNS
appealing,JJ
apocryphal,JJ
apples,NNS
apiece,RB
appraisal,NN
appraise,VB
applicant,NN
apprehend,VB
appetizing,JJ
ap,NP-HL
apropos,JJ
apparently,RB
appanage,NN
apprehensively,RB
appraising,VBG
application,NN
appraisingly,RB
applauded,VBN
aprons,NNS
applaud,VB
appreciably,RB
appearances,NNS
apportioned,VBN
apocrypha,NP
applications,NNS
appreciable,JJ
apprenticeship,NN
appealed,VBD
approved,VBN
appeased,VBN
appoint,VB
approachable,JJ
appropriated,VBN
applause,NN
appraisals,NNS
appallingly,QL
apathy,NN
appreciate,VB
appalling,JJ
appropriates,VBZ
apparel,NN-TL
applicator,NN
assiniboia,NP
assembling,VBG
asphalt,NN
astronomical,JJ
aspires,VBZ
assigned,VBN
assignee,NN
aspired,VBD
asian,JJ
aspect,NN
assailants,NNS
asdic,NN
asylum,NN-TL
assembled,VBN
assaying,VBG
ashmolean,JJ-TL
astarte,NP
asthma,NN
assiduity,NN
assaulting,VBG
assassination,NN
aschenbach,NP
assertion,NN
asteria,NP
astonishment,NN
association's,NN$
astronaut,NN-TL
astwood,NP
associations,NNS
ashman,NP
aspects,NNS
asians,NPS
asw,NN
asbestos,NN
assistant,NN
astringent,JJ
assam,NP
assai,FW-RB-TL
asteroidal,JJ
assesment,NN
aspirations,NNS
ascended,VBD
association,NN
assimilate,VB
assemblies,NNS
ashen,JJ
askington,NP
asher,NP
assignments,NNS
ascertain,VB
assemblage,NN
aseptic,JJ
ascend,VB
assyriology,NP
asteroid,NN
assessor's,NN$
astronomer,NN
asleep,RB
aspencade,NP
assembly,NN
aspr,NN
ascent,NN
assessors,NNS
ash-can,NN-TL
ashes,NNS
astounded,VBN
assistance,NN
asia,NP
asynchrony,NN
asking,VBG
assuming,VBG
assistants,NNS
astral,JJ
assurance,NN
astray,RB
ass,NN
asiatic,JJ
assaults,NNS
assured,VBD
associate,NN
assertive,JJ
ascribed,VBN
ascending,VBG
assures,VBZ
asymmetry,NN
assists,NNS
asinine,JJ
ask,VB
assemblages,NNS
ascribes,VBZ
ash,NN
asilomar,NP-HL
asserting,VBG
aspirants,NNS
askew,RB
astringency,NN
assure,VB
askin',VBG
asceticism,NN
aspire,VB
assassin,NN
asked,VBD
astute,JJ
asser,NP
asbestos-cement,NN
asymptotically,RB
asham'd,JJ
astronomically,QL
assess,VB
assemble,VB
assertions,NNS
asserted,VBD
astor,NP
asymptotic,JJ
asks,VBZ
assumed,VBD
astuteness,NN
asses,NNS
assuring,VBG
assumption,NN
astin,NP
asset,NN
asimov's,NP$
astrophysics,NN-HL
assassinated,VBN
assessment,NN
assessor,NN
assumes,VBZ
aspirin,NN
asymmetrically,RB
assailed,VBN
asterisks,NNS
assorted,VBN
asymmetric,JJ
aspencades,NPS
ascribe,VB
assimilation,NN
ashikaga,NP
assert,VB
asheville,NP
assassins,NNS
asch,NP
ashamed,JJ
astonished,VBD
assail,VB
assessments,NNS
ashtrays,NNS
assigning,VBG
assented,VBN
astra,NP
asunder,RB
ass'n,NN-TL
assaulted,VBN
aspiration,NN
assumptions,NNS
ascertainable,JJ
ass'ns',NNS$-TL
aspirant,NN
ascendancy,NN
ascetic,NN
associated,VBN
assent,NN
astound,VB
associatively,RB
as,CS
associates,NNS
associating,VBG
askington's,NP$
assay,NN
assertiveness,NN
assurances,NNS
assimilated,VBN
as-it-were,RB
assuredly,RB
astonishingly,RB
asme,NN
astaires,NPS
assuaged,VBN
aside,RB
aspis,FW-NN-NC
assyrian,JJ
astride,IN
ashore,RB
assailing,VBG
assiniboine,NP
assonance,NN
aspen,NN
assigns,VBZ
aspiring,VBG
assignment,NN
assist,NN
astounding,JJ
assayed,VBN
assault,NN
assessing,VBG
ash-blonde,JJ
assessed,VBN
assortment,NN
astronomy,NN
assn.,NN-TL
assisting,VBG
asocial,JJ
ashley,NP
assets,NNS
assume,VB
askance,RB
assessors',NNS$
asters,NNS
assign,VB
astonishing,JJ
ascertained,VBN
assailant,NN
asserts,VBZ
asparagus,NN
assisted,VBD
arousing,VBG
arbitrarily,RB
arvey,NP
archimedes,NP
archaized,VBD
armond,NP
armour,NP
armament,NN
artfully,RB
aroma,NN
aromatick,JJ
arrests,NNS
arrears,NNS
arabesque,NN
arrowed,JJ
argued,VBD
armpit,NN
arbeitskommando,NP-TL
aryl,NN
arrogant,JJ
arrack,NN
archdiocese,NN
archfool,NN
area-wide,JJ
arboreal,JJ
ardmore,NP
artkino,NP
arid,JJ
arrogance,NN
arresting,VBG
arrest,NN
aristocratic,JJ
arabian,JJ-TL
artisan,NN
archangels,NNS
arnolphe,NP
argentina,NP
arrange,VB
arlen's,NP$
arrowheads,NNS
arclike,JJ
arenula,NP
arrayed,VBN
around,RB
articulation,NN
arouses,VBZ
ardor,NN
arthur's,NP+BEZ
arequipa,NP
arab,NP
aromas,NNS
arriving,VBG
artery,NN
argues,VBZ
arteriosclerosis,NN
areas,NNS
architects',NNS$
articles,NNS
articulated,VBN
arnold-foster,NP
arnold's,NP$
artist,NN
armbro,NP-TL
arrested,VBN
aridity,NN
arrivals,NNS
artifice,NN
arlene,NP
arthur,NP
architecture,NN
arrow,NN
arbitrary,JJ
archaeological,JJ
arianists,NPS
argon,NN
art-filled,JJ
arp,NP
artfulness,NN
art,NN
artificiality,NN
arigato,FW-UH
artistically,RB
arrows,NNS
artur,NP
arithmetized,VBN
arte's,FW-NN$-TL
arouse,VB
arrangers,NNS
are,BER
arf,NP
ardent,NP
arhats,NPS
armageddon,NP
argiento,NP
aroused,VBN
arm,NN
art's,NP$
arhat,NP
arabian-american,JJ-TL
arch-enemy,NN
armor,NN
arms-making,NN
arbogast,NP
artificial,JJ
arteries,NNS
arraigned,VBD
armaments,NNS
arkansas,NP
arch-heretic,NN
artist's,NN$
arger,NP
artist-nature,NN
architectonic,JJ
arrival,NN
arbitrated,VBN
arizona,NP
armisteads,NPS
arpeggios,NNS
arkansas',NP$
arimathea,NP-TL
archangel,NN-TL
arata,NP
aristocrats,NNS
armentieres,NP-TL
arrington,NP
artie,NP
armenian,JJ
architectural,JJ
arithmetical,JJ
article,NN
aren't,BER*
arthritis,NN
arena,NN
articulations,NNS
arianist,NP
area,NN
armory's,NN$
arragon,NP-TL
arapacis,NP
artifacts,NNS
arable,JJ
archbishop,NN
arbiter,NN
argue,VB
arteriolosclerosis,NN
arside,NN
architectures,NNS
arterial,JJ
artistry,NN
arcaded,JJ
aristotle's,NP$
aristide,NP
archuleta,NP
armchair,NN
arsenal,NN
articulate,JJ
armada's,NN$-TL
armoire,NN
arleigh,NP
arcades,NNS
artery's,NN$
artists,NNS
aricaras,NPS
array,NN
armed,VBN-TL
artists',NNS$
arbitration,NN
argumentation,NN
arts,NNS
areaways,NNS
arcade,NN
army,NN
arty,JJ
arlington,NP
arch-opponent,NN
arms,NNS
architect's,NN$
armload,NN
arte,FW-NN-TL
archives,NNS-TL
armory,NN-TL
armchairs,NNS
arsenic,NN
army's,NN$-TL
aristocracy,NN
armistice,NN
artless,JJ
artillerist,NN
arises,VBZ
arrogantly,RB
argot,NN
aristotelean-thomistic,JJ
argos,NP
archaic,JJ
arundel,NP-TL
arranging,VBG
arsines,NNS
arisen,VBN
arranged,VBD
arched,VBN
artificer,NN
armpits,NNS
arterioles,NNS
archaism,NN
arnica,NN
artisans,FW-NNS-TL
arnold,NP
arroyo,NN
arabs',NPS$
arches,NNS
arc,FW-NN-TL
architect,NN
armhole,NN
aristocratically,RB
arching,VBG
arrive,VB
archenemy,NN
araby,NP
arlen,NP
aransas,NP
armored,VBN
armstrong,NP
aristotelian,JJ
arm-levitation,NN
arshinkoff,NP
arabs,NPS
artillery,NN
argument,NN
arbuckle's,NP$
archipelago,NN
arabia,NP
arm's,NN$
arrangements,NNS
armide,NP
artful,JJ
aristotle,NP
arise,VB
arousal,NN
arenas,NNS
arabic,JJ
arbuckle,NP
arraigning,VBG
arbor,NP
arrowhead,NN-TL
archbishops',NNS$-TL
arak,NN
arteriolar-pulmonary,JJ
art-historian,NN
argonauts,NPS
arcilla,NP
aromatic,JJ
arrangement,NN
arm-rise,NN
artery-pulmonary,JJ
arguments,NNS
ariz.,NP
arylesterase,NN
arianism,NP
areosol,NN
arithmetic,NN
artistic,JJ
ares,NP
armies,NNS
artist-author,NN
arrives,VBZ
arteriolar,JJ
arcs,NNS
arguing,VBG
archeological,JJ
arctic,JJ
arden,NP-TL
art-shop,NN
architects,NNS
armata,NP
arylesterases,NNS
arrived,VBN
arose,VBD
arturo,NP
arcus,NN
arco,NP
arch,NN-TL
ariadne,NP
area's,NN$
archery,NN
arson,NN
arabians,NPS
archtype,NN
armful,NN
arduous,JJ
arbitrate,VB
artemis,NP-TL
arlene's,NP+BEZ
arm-elevation,NN
archaeologists,NNS
artificially,RB
arrogate,VB
argive,JJ
armadillo,NN
arkabutla,NP-TL
arranges,VBZ
arising,VBG
archaeology,NN
augurs,VBZ
auspiciously,RB
augustine,NP
authors,NNS
auburn,JJ
autumnal,JJ
autobiographic,JJ
austrian,JJ
authorizations,NNS
auf,FW-IN-TL
authentication,NN
aux,FW-IN+AT-TL
australia,NP
augustin,NP
authentications,NNS
auto,NN-TL
aurora,NP
australites,NNS
automobiles,NNS
authorship,NN
austerity,NN
autonavigator,NN
augustan,JJ
austin's,NP$
audibly,RB
autistic,JJ
autos,NNS
augusta's,NP$
auctioneer's,NN$
autocoder,NP
autocracies,NNS
audience,NN
author's,NN$
automatic,JJ
audited,VBN
auditorium,NN
auto-loaders,NNS
autocollimator,NN
authority,NN
autobiographical,JJ
authenticity,NN
autonomic,JJ
audits,NNS-TL
aubr.,NP-TL
auspices,NNS
authenticate,VB
authority's,NN$-TL
augmenting,VBG
auto-europe,NP-TL
autumn-touched,JJ
authorizing,VBG
aurelius,NP
autocrats,NNS
augustine's,NP$
auction,NN
autopsy,VB
auberge,FW-NN-TL
audible,JJ
audacity,NN
aura,NN
audubon,NP-TL
automaton,NN
austin,NP
auto-limitation,NN
automatically,RB
authorize,VB
auntie,NP
auschwitz,NP
aubrey's,NP$
augustus,NP
austria,NP
autosuggestibility,NN
audivi,FW-VBD
auditing,VBG
authorizes,VBZ
automobile,NN
authorized,VBN
automate,VB
australian,JJ
authorization,NN
austerely,RB
aurally,RB
authenticator,NN
automated,VBN
auditors,NNS
authentically,RB
autumn,NN
augment,VB
augusta,NP
auditioning,VBG
aural,JJ
audio-visual,JJ
august,NP
aug.,NP
autoloader,NN
auxiliaries,NNS-TL
audrey,NP
audiences,NNS
authoritatively,RB
autism,NN
aujourd'hui,FW-NR
autobiography,NN
autonomy,NN
authenticated,VBN
aunts,NNS
author,NN
authoritative,JJ
auctioneer,NN
auditions,NNS
aureomycin,NP
augen,FW-NNS
automotive,JJ
autocratic,JJ
authoritarian,JJ
autopsied,VBN
automation,NN
aunt's,NN$
audition,NN
authoritarianism,NN
authorities,NNS
autonomic-somatic,JJ
authentic,JJ
autograph,NN
authors',NNS$
audit,NN
auerbach's,NP$
austere,JJ
auxiliary,JJ
auspicious,JJ
autofluorescence,NN
aunt,NN-TL
auditor,NN
audio,JJ
augmented,VBN
atmosphere,NN
attractively,RB
athletic,JJ
atom,NN
attempts,NNS
atomic,JJ
atlanta's,NP$
ath.,NP
atlantes,FW-NPS
attraction,NN
attractive,JJ
attopeu,NP
attained,VBN
atavistic,JJ
attacker's,NN$
atheistic,JJ
atrophy,NN
atmospheres,NNS
atonally,RB
attorneys,NNS-TL
attitude,NN
att,IN
athletics,NN
athalie,NP-TL
atheists,NNS
attracting,VBG
attica,NP
attest,VB
attorney,NN
attachments,NNS
attic,NN
attorney's,NN$
atty.,NN-TL
attis,FW-NN
athlete's,NN$
attributable,JJ
attend,VB
attempting,VBG
attracted,VBN
attitudes,NNS
attire,NN
aterman,NP
attentively,RB
attentions,NNS
attended,VBN
atrophic,JJ
attention,NN
atom-like,JJ
atoms,NNS
attending,VBG
attendant,NN
attakapas,NP
ate,VBD
attainment,NN
attacks,NNS
atm,NN
attributed,VBD
athletes',NNS$
atp,NN
attributes,NNS
athabascan,NP
attractions,NNS
attains,VBZ
atrociously,QL
attrition,NN
attired,VBN
attendance,NN
atkinson,NP
attainments,NNS
athens,NP
atom's,NN$
attaching,VBG
attach,VB
attack,NN
attends,VBZ
atlee,NP
athena,NP
attendants,NNS
atlantis,NP
attacked,VBD
attempted,VBN
atop,RB
attacker,NN
atlantic,NP-TL
atlas,NP
atlanta,NP
attentive,JJ
atrocities,NNS
attesting,VBG
attu,NP
atmospheric,JJ
attilio,NP
athlete,NN
attlee,NP
attached,VBD
atomisation,NN
attuned,VBN
atta,UH
attaches,VBZ
atlantica,NP
atrophied,VBN
athleticism,NN
at,IN
attackers,NNS
attribute,NN
atone,VB
athenians,NPS
attain,VB
attract,VB
at-bats,NNS
athearn,NP-TL
atreus,NP
atwells,NP-TL
attributing,VBG
attachment,NN
attactive,JJ
atheromatous,JJ
atune,JJ
attempt,NN
atonement,NN
attested,VBD
attracts,VBZ
atypical,JJ
athenian,JJ
attaining,VBG
athletes,NNS
attacking,VBG
awash,JJ
aw,UH
awesome,JJ
awnings,NNS
awfully,QL
awakening,NN
awoke,VBD
awry,JJ
awhile,RB
awe,NN
awaits,VBZ
awakens,VBZ
awkward,JJ
awkwardness,NN
away,RB
awed,VBN
awarded,VBN
awfulness,NN
awareness,NN
await,VB
awarding,VBG
award,NN
aware,JJ
awards,NNS
awaited,VBD
awful,JJ
awaiting,VBG
awaken,VB
awkwardly,RB
awoc,NN
awe-inspiring,JJ
awaye,RB
awake,JJ
awakened,VBN
averaging,VBG
availing,VBG
availabilities,NNS
avidity,NN
avalanche,NN
avoided,VBD
avenue,NN-TL
availability,NN
avc,NP
aviv,NP
avid,JJ
avidly,RB
avec,FW-IN-TL
avoid,VB
avocado,NN-TL
avaricious,JJ
aviary,NN
aviator,NN
avail,VB
avowed,VBN
avis,NP
averell,NP
avoids,VBZ
avenues,NNS
avoidance,NN
available,JJ
avarice,NN
avert,VB
avery,NP
averted,VBD
availed,VBD
averting,VBG
av.,NN-TL
avant-garde,NN
aventino,NP
aviation,NN-TL
avon,NP
avocation,NN
avocados,NNS
aventine,NP-TL
avenging,VBG
ave.,NN-TL
avoiding,VBG
average,NN
averaged,VBD
avant,FW-JJ
avenge,VB
avaliable,JJ
aviators,NNS
aversion,NN
averages,NNS
ayres',NP$
aysshom,NP
aye,RB
aye-yah-ah-ah,UH
aya,NN-NC
aylesbury,NP
ayes,NNS
ayub,NP
axles,NNS
axially,RB
axiomatic,JJ
axes,NNS
axiom,NN
axial,JJ
axiological,JJ
axle,NN
axe,NN
ax,NN-TL
axioms,NNS
axis,NN
azaleas,NNS
azerbaijan,NP-TL
azalea,NN
azusa,NP
a135,NNS-HL
a5,NNS
a40-ajk,NN
cjs,NN
circularity,NN
cincinnati,NP
cinch,NN
ciao,FW-UH
cibula's,NP$
citrated,JJ
civilized,VBN
cimoli,NP
circling,VBG
circumscribed,VBN
city-owned,JJ
circumpolar,JJ
citron,NN
cimabue's,NP$
citing,VBG
circumspectly,RB
citizen,NN
circumcision,NN
circle,NN
cipriani's,NP$
cieca,FW-NN-TL
cinemactor,NP
civilian,NN
citrus,NN
circumlocution,NN
cinq,FW-CD
ciardi,NP
cicero,NP
cider,NN
ciudad,NP
circuitry,NN
cipolla,NP
civilizing,VBG
circumscribing,VBG
cicadas,NNS
cigars,NNS
ciceronian,JJ
circumspection,NN
cilia,NNS
circumscriptions,NNS
circulating,VBG
civilization,NN
ciliated,JJ
city-trading,NN
circumstance,NN
cinders,NNS
ciphers,NNS
city-bred,JJ
circonscription,FW-NN
civilians,NNS
cities,NNS
ciliates,NNS
circumference,NN
city-dweller,NN
citizens,NNS
city-wide,JJ
circuit,NN
cinder,NN
cir.,NN-TL
cinerama,NP
civic,JJ-TL
civil,JJ
cigaret,NN
city,NN-TL
circonscriptions,FW-NNS
citations,NNS
cito,FW-RB
citywide,JJ
circuitous,JJ
circa,RB
cite,VB
circulate,VB
circus,NN-TL
citizens',NNS$-TL
cicognani,NP
circulated,VBD
citizenry,NN
circumstances,NNS
citybred,JJ
circulation,NN
circuits,NNS
civility,NN
circumspect,JJ
civilizations,NNS
citizenship,NN
cinema,NN
cited,VBN
citation,NN
cistern,NN
cicero's,NP$
cites,VBZ
citizen's,NN$
circulatory,JJ
cimabue,NP
civilizational,JJ
circular,JJ
circles,NNS
cityscapes,NNS
cigar,NN
cinematic,JJ
cigarette,NN
cipher,VB
circled,VBD
civilian-groups,NP
cinches,NNS
civil-rights,NNS
city's,NN$
cigarettes,NNS
ciciulla,NP
citroen,NP-TL
chain,NN
cheerful,JJ
chowder,NN
childe,NP
chelas,FW-NNS
chair,NN
children,NNS
churned,VBD
chinese,JJ
cheat,NP
charge,NN
chewing,VBG
chadroe,NP
child-cloud,NN
